District,Date,Rain (mm),Min Temp (°C),Max Temp (°C),Min Humidity (%),Max Humidity (%),Min Wind Speed (Kmph),Max Wind Speed (Kmph),Temp_Range,Humidity_Range,Wind_Range,Avg_Temp,Avg_Humidity,Month,Day,Year,Temp_Humidity_Range,AvgTemp_AvgHumidity,WindInteraction,precipitation,precipitation_flag
Nirmal,2025-01-08,0.0,14.589473684210526,30.99473684210526,41.11052631578948,86.41052631578947,0.0,4.426315789473684,16.405263157894737,45.29999999999999,4.426315789473684,22.792105263157893,63.76052631578948,1.0,8.0,2025,743.1584210526314,1453.2366274238227,19.59227146814404,0.0,0
Nizamabad,2025-01-08,0.0,14.627272727272729,30.3969696969697,46.77575757575757,96.20606060606062,0.0181818181818181,4.012121212121213,15.769696969696971,49.43030303030304,3.9939393939393946,22.51212121212121,71.4909090909091,1.0,8.0,2025,779.500899908173,1609.412011019284,16.024168962350785,0.0,0
Peddapalli,2025-01-08,0.0,16.021428571428572,31.385714285714283,48.56428571428571,95.38571428571429,0.0,5.821428571428571,15.36428571428571,46.82142857142858,5.821428571428571,23.70357142857143,71.975,1.0,8.0,2025,719.3778061224489,1706.0645535714284,33.889030612244895,0.0,0
Rajanna Sircilla,2025-01-08,0.0,14.430769230769233,30.46153846153846,40.36153846153847,98.1,0.0,9.392307692307693,16.03076923076923,57.73846153846153,9.392307692307693,22.446153846153845,69.23076923076923,1.0,8.0,2025,925.5919526627216,1553.96449704142,88.21544378698225,0.0,0
Rangareddy,2025-01-08,0.0,12.433333333333334,31.08888888888889,35.55925925925926,93.7925925925926,0.0925925925925925,9.281481481481482,18.655555555555555,58.23333333333334,9.188888888888888,21.761111111111116,64.67592592592592,1.0,8.0,2025,1086.3751851851853,1407.420010288066,85.28650205761316,0.0,0
Sangareddy,2025-01-08,0.0,12.864285714285714,29.717857142857145,39.52857142857143,94.11785714285716,0.0,8.182142857142857,16.85357142857143,54.58928571428572,8.182142857142857,21.291071428571428,66.82321428571429,1.0,8.0,2025,920.0244260204084,1422.7378284438776,66.94746173469387,0.0,0
Siddipet,2025-01-08,0.0,13.761538461538462,29.588461538461537,35.815384615384616,96.66923076923078,0.0,7.8076923076923075,15.826923076923077,60.85384615384616,7.8076923076923075,21.675,66.24230769230769,1.0,8.0,2025,963.1291420118343,1435.8020192307692,60.96005917159763,0.0,0
Suryapet,2025-01-08,0.0,16.90434782608696,30.969565217391303,53.57391304347826,96.00434782608696,0.0,5.130434782608695,14.065217391304344,42.43043478260869,5.130434782608695,23.93695652173913,74.7891304347826,1.0,8.0,2025,596.7932892249526,1790.224163516068,26.32136105860113,0.0,0
Vikarabad,2025-01-08,0.0,13.11,30.45,35.660000000000004,91.595,0.0,5.175,17.34,55.935,5.175,21.78,63.6275,1.0,8.0,2025,969.9129,1385.80695,26.780625,0.0,0
Wanaparthy,2025-01-08,0.0,15.6,31.6,40.721428571428575,93.80714285714284,0.0,7.892857142857143,16.0,53.08571428571428,7.892857142857143,23.6,67.2642857142857,1.0,8.0,2025,849.3714285714284,1587.4371428571428,62.297193877551024,0.04,0
Warangal,2025-01-08,0.0,14.592307692307692,30.46923076923077,45.900000000000006,97.07692307692308,0.0,7.13846153846154,15.876923076923076,51.17692307692308,7.13846153846154,22.53076923076923,71.48846153846154,1.0,8.0,2025,812.5320710059171,1610.6900295857988,50.95763313609469,0.04,0
Yadadri Bhuvanagiri,2025-01-08,0.0,14.264705882352942,30.57058823529412,38.98235294117647,93.01176470588236,0.0,6.788235294117648,16.30588235294118,54.02941176470589,6.788235294117648,22.417647058823533,65.99705882352941,1.0,8.0,2025,880.9972318339102,1479.498771626298,46.08013840830451,0.0,0
Adilabad,2025-01-09,0.0,8.866666666666667,29.03333333333333,36.99444444444444,86.27222222222223,0.0,6.011111111111111,20.166666666666668,49.277777777777786,6.011111111111111,18.950000000000003,61.63333333333333,1.0,9.0,2025,993.7685185185188,1167.9516666666668,36.133456790123454,0.0,0
